avail,利用,cet6,,medium
avert,1. 防止，避免,cet6,,medium
ballet,芭蕾舞(曲、剧、团),cet6,,medium
bamboo,竹子，竹竿,cet6,,medium
bandage,绷带  v. 用绷带包扎,cet6,,medium
banquet,宴会 v. 宴请，参加宴会,cet6,,medium
barely,勉强，好容易才,cet6,,medium
barren,1. (土地)贫瘠的,cet6,,medium
barricade,路障，街垒 v. 设路障，封闭，拦阻,cet6,,low
batch,一批，一组，一群,cet6,,medium
batter,1. 连续猛击，炮击,cet6,,medium
beforehand,预先，事先,cet6,,low
belly,1. 腹部,cet6,,medium
bewilder,迷惑，把…弄糊涂,cet6,,low
bibliography,书目，目录，参考书目,cet6,,low
biography,1. 传记,cet6,,low
bizarre,古怪的，怪诞的,cet6,,medium
blink,1. (星星)闪烁,cet6,,medium
blunder,错误 v. 弄错，犯大错,cet6,,medium
blunt,1. 钝的，不锋利的,cet6,,medium
blur,模糊不清的事物 v. 使模糊，使看不清楚,cet6,,high
blush,脸红 v. 感到羞愧,cet6,,medium
bonus,额外给予的东西，奖金，红利,cet6,,medium
booklet,小册子,cet6,,medium
boom,1  v.,cet6,,high
boring,1  adj. 单调乏味的，令人厌倦的,cet6,,medium
bowel,1. 肠，内脏,cet6,,medium
boycott,&n. (联合)抵制,cet6,,medium
brace,1. 支柱，支架,cet6,,medium
bracket,1. 架子,cet6,,medium
breach,1. 违反， 不履行,cet6,,medium
breakdown,崩溃，故障,cet6,,low
breakthrough,1. (敌方防卫线的)突破,cet6,,low
brew,1. 酿造(啤酒),cet6,,high
bribe,贿赂 v. 贿赂，收买,cet6,,medium
brink,1. (峭壁顶上的)边缘，(河流等的)边沿，边,cet6,,medium
brutal,残忍的，兽性的,cet6,,medium
buck,雄鹿，雄兔  adj. 雄的,cet6,,high
bug,1. 小虫,cet6,,high
bulletin,公报，公告,cet6,,low
bully,欺侮，强迫… (做某事) n. 恃强凌弱的人,cet6,,medium
bump,1. 碰撞,cet6,,high
bureaucracy,1. 官僚制度，官僚体制,cet6,,low
burial,埋葬，葬礼,cet6,,medium
bust,1  n.,cet6,,high
buzz,1. 嗡嗡声,cet6,,high
bypass,(绕过市镇的)旁道，迂回道  v. 绕过，回避,cet6,,medium
calcium,钙,cet6,,medium
calorie,(热量单位)卡路里,cet6,,medium
cane,1. 细长而有节的茎,cet6,,high
canon,1. 教会法规,cet6,,medium
cape,1  n. 披肩,cet6,,high
capsule,1. 药丸，胶囊,cet6,,medium
caption,图片上的说明文字，(报刊文章的)标题,cet6,,medium
cardinal,1  adj.,cet6,,low
casualty,意外或战争中的伤亡者,cet6,,low
catastrophe,(突然的)大灾祸，大灾害,cet6,,low
cater,1. 供应伙食，提供娱乐节目，为(宴会等)供应酒菜,cet6,,medium
catholic,天主教徒 a.,cet6,,low
caution,1. 当心，谨慎,cet6,,medium
cautious,细心的，谨慎的,cet6,,low
cavity,洞，穴,cet6,,medium
cemetery,墓地，公墓,cet6,,low
census,人口调查，人口普查,cet6,,medium
ceramic,制陶业，陶器，陶瓷工艺,cet6,,medium
cereal,谷类食物，谷物,cet6,,medium
certify,证明，证实,cet6,,medium
champagne,香槟酒,cet6,,low
chant,1. 吟唱,cet6,,medium
chapel,(基督教)小教堂,cet6,,medium
characterize,描绘……的特性，刻划……的性格,cet6,,low
cherish,1. 珍爱,cet6,,medium
chip,碎片，薄片,cet6,,high
cholesterol,胆固醇,cet6,,low
chord,1. 和弦，和音,cet6,,medium
chorus,合唱，合唱队，歌舞团 || in chorus齐声，一齐 v. 合唱，异口同声地说,cet6,,medium
chronic,1. (病症)长期未愈的，慢性的,cet6,,medium
chunk,厚厚一片，大块,cet6,,medium
circulation,1. 循环,cet6,,low
circus,1. (圆形的)马戏场，杂技团,cet6,,medium
cite,引用，引证，举(例),cet6,,high
clamp,钳，夹子 v. 钳紧，夹住,cet6,,medium
clan,氏族，家族，宗派,cet6,,high
clarity,清晰，明晰,cet6,,medium
clash,1. 冲突，交锋，产生矛盾,cet6,,medium
classic,1. (文学、艺术等)第一流的，最优秀的，规范的,cet6,,medium
clearance,1. 清除，清理,cet6,,low
client,1. 委托人，(律师的)当事人，(私人医生的)病人,cet6,,medium
climax,1. 顶点，极点,cet6,,medium
cling,1. 粘住，缠住,cet6,,medium
clip,1  v. 剪下，修剪,cet6,,high
clockwise,顺时针方向地,cet6,,low
clone,(动植物)无性繁殖系，纯种细胞 v. (使某物)无性繁殖，克隆,cet6,,medium
closet,1. 橱柜,cet6,,medium
cluster,一串，一束，一簇，一群，一组  v. 使成群，把…集成一束(一组)，群集，丛生,cet6,,medium
clutch,抓住，攫住  n.,cet6,,medium
coalition,政党的联盟，联合,cet6,,low
cocaine,可卡因,cet6,,medium
cocktail,1. 鸡尾酒,cet6,,low
cognitive,认识(力)的，认知的,cet6,,low
coherent,(言语、思想等)有条理的，连贯的,cet6,,low
coincide,1. 同时发生,cet6,,low
coincidence,巧合，巧事,cet6,,low
collaboration,1. 合作，协作,cet6,,low
collide,1. (车、船等)猛撞,cet6,,medium
colonial,1. 殖民地的，关于殖民地的,cet6,,low
combat,1. 战斗，格斗，反对,cet6,,medium
comet,彗星,cet6,,medium
comic,滑稽的，喜剧化的  || comic strip连环漫画,cet6,,medium
commemorate,庆祝，纪念,cet6,,low
commence,开始,cet6,,low
commend,1称赞，赞扬,cet6,,medium
commentary,1. (对书籍等的)评语，评注，评论,cet6,,low
commodity,商品，日用品,cet6,,low
commonplace,平凡的，常见的,cet6,,low
commonwealth,1. 全体国民,cet6,,low
commute,1. 定时往返两地,cet6,,medium
compact,1. 紧密的，结实的,cet6,,medium
comparable,类似的，可相比的,cet6,,low
compartment,间隔(如火车车厢里的小房间),cet6,,low
compatible,可和谐共处的，相容的，兼容的,cet6,,low
compensate,补偿，酬报,cet6,,low
competence,能力，胜任某种工作的资格,cet6,,low
competitive,1. 竞争性的，  竞争的，有竞争力的,cet6,,low
complement,1. 补充物，配给物,cet6,,low
complexion,1. 肤色，气色，面色,cet6,,low
complication,1. 复杂情况,cet6,,low
compliment,恭维，称赞 v. 称赞,cet6,,low
comply,同意，遵从，依从，应允,cet6,,medium
composite,混合成的，综合成的 n. 合成物，复合材料,cet6,,low
compulsory,强迫的，强制的，义务的,cet6,,low
concede,1. (常指勉强地)承认,cet6,,medium
conceive,1. 设想，想出，想象,cet6,,low
conception,1. 概念，观念，理解,cet6,,low
concise,简洁的，简明的,cet6,,medium
confer,1. 商讨,cet6,,medium
confidential,1. 秘密的，机密的，保密的,cet6,,low
configuration,构造，外形，布置，结构,cet6,,low
conform,(使)一致，(使)符合，(使)遵照，(使)适应,cet6,,medium
conscientious,审慎正直的，认真的，本着良心的,cet6,,low
consecutive,连续的，接续的,cet6,,low
consensus,(意见等的)一致，一致同意，共识,cet6,,low
consequent,随之而来的，由…所导致的,cet6,,low
conserve,节约使用，保存,cet6,,low
console,安慰，慰问 n. 仪表板，控制台，键盘之入口,cet6,,medium
consolidate,1. 巩固，加强,cet6,,low
conspicuous,显著的，引人注目的,cet6,,low
constituent,1. 选民，选举人,cet6,,low
constitute,构成，组成,cet6,,low
constrain,强迫，强制,cet6,,low
consultant,1. 顾问，专家,cet6,,low
consumer,消费者,cet6,,low
contaminate,污染，玷污，弄脏,cet6,,low
contemplate,1. 沉思，仔细考虑，意欲,cet6,,low
contend,1. 搏斗，争斗,cet6,,medium
contention,1. 争论，争辩，论战,cet6,,low
continuity,连贯性，连续性，持续性,cet6,,low
contradict,1. 否定,cet6,,low
contribution,1. 捐款,cet6,,low
contrive,发明， 设计，设法做到,cet6,,low
controversial,引起争论的，有争议的,cet6,,low
convene,召集会议,cet6,,medium
converge,聚集， 集中一点，汇合,cet6,,low
convict,证明、宣判…有罪，定罪 n. 被判入狱的罪犯,cet6,,medium
cooperative,合作社，合作商店(企业等) adj.,cet6,,low
cork,软木，软木塞,cet6,,high
corporate,1. 团体的，全体的,cet6,,low
corps,1. 特种部队，军团,cet6,,medium
corpse,尸体,cet6,,medium
correlate,有相互关系的东西，相关物 v. 使有相互关系，互相有关系,cet6,,low
corrode,(使)腐蚀，侵蚀,cet6,,medium
corrupt,1. 腐败的，贪污的,cet6,,medium
costume,服装，剧装，戏服,cet6,,medium
counsel,1. 辩护律师,cet6,,medium
counterpart,相对应的人(物),cet6,,low
coupon,优惠券，赠券，票证,cet6,,medium
courtesy,ˈkɜːtɪsɪ /n. 礼节，礼貌,cet6,,low
coverage,1. 报道,cet6,,low
cozy,舒适的，安逸的，惬意的 v. 取悦，献殷勤,cet6,,high
cradle,1. 摇篮,cet6,,medium
creation,1. 创造，创作,cet6,,low
credible,可信的，可靠的,cet6,,low
crisp,1. 脆的，硬而易碎的,cet6,,medium
crumble,1. 弄碎，粉碎,cet6,,medium
culminate,达到顶点(高潮)，以…告终 || culminate in达到…高峰，终于,cet6,,low
cumulative,累积的，渐增的,cet6,,low
curb,1. 勒马的链条(皮带),cet6,,high
customary,习惯的，惯例的，通常的,cet6,,low
cute,娇小可爱的,cet6,,high
cylinder,1. 圆筒，圆柱体,cet6,,low
cynical,愤世嫉俗的，(对人性或动机)怀疑的,cet6,,medium
dart,飞镖 v. 猛冲，投掷，发射,cet6,,high
dazzle,1. 使眼花，耀眼,cet6,,medium
dean,1. 教务长,cet6,,high
decimal,小数，十进小数 adj. 小数的，十进位的,cet6,,medium
decisive,1. 坚决的，果断的，有决定作用的,cet6,,low
decree,命令，法令，判决 v. 命令，颁布命令，判定,cet6,,medium
dedicate,1. 以…奉献,cet6,,low
deduct,扣除，减去,cet6,,medium
deem,认为，相信，视为,cet6,,high
default,1. 违约，缺席，拖欠,cet6,,medium
defendant,被告,cet6,,low
defiance,违抗，蔑视，挑战,cet6,,low
deficiency,1. 缺乏，短缺,cet6,,low
deficit,赤字，亏损,cet6,,medium
definitive,1. 确定的，有权威的，不能(不必)改变的,cet6,,low
defy,1. 违抗，蔑视,cet6,,high
degenerate,退步的，退化的，堕落的 n. 堕落者，腐化者  v. 退化，衰败，堕落,cet6,,low
degrade,1. 使降级，降低，2. 有辱…的人格，使丢脸,cet6,,medium
denial,否认，拒绝，抛弃,cet6,,medium
denote,指示，表示，意思是,cet6,,medium
denounce,指责，痛斥，告发,cet6,,low
dentist,牙科医生,cet6,,medium
depict,(用图画、文字)表示，描述，描绘,cet6,,medium
deport,把(外国人)驱逐出境,cet6,,medium
depression,1. 沮丧，抑郁，萧条(期),cet6,,low
deprive,剥夺，使丧失，使不能做 deprivation,cet6,,medium
descendant,后裔，子孙 adj. 下降的，派生的，(从祖先)传下的,cet6,,low
descent,1. 下降，下来,cet6,,medium
designate,1·标出，指明，称呼,cet6,,low
destined,命中注定的，预定的,cet6,,low
destiny,命运，天命,cet6,,medium
destructive,破坏(性)的，毁灭(性)的，非建设性的,cet6,,low
detach,拆卸，使分离，派遣,cet6,,medium
detain,拘留，扣押，耽搁,cet6,,medium
detective,1. 侦探,cet6,,low
deteriorate,恶化，(使)变坏，退化,cet6,,low
deviate,背离，偏离，越(轨),cet6,,medium
diagnose,诊断(疾病)，判断，调查分析(问题等的)原因(性质),cet6,,low
differentiate,区分，(使)不同，构成…间的差别,cet6,,low
diffuse,1. 扩散，(使)四散，弥漫,cet6,,medium
dignity,1. 尊严，高贵，体面,cet6,,medium
dilemma,(进退两难的)窘境，困境，进退维谷,cet6,,medium
dilute,1. 稀释，冲淡,cet6,,medium
diminish,1. 减少，(使)减小，降低,cet6,,low
dine,进正餐，用膳，宴请,cet6,,high
diploma,毕业文凭，学位证书,cet6,,medium
diplomat,外交家，外交官,cet6,,low
directory,1. 人名地址录，工商行名录，电话号码簿,cet6,,low
disastrous,灾难性的，极不幸的，极坏的,cet6,,low
discern,看出，了解，识别,cet6,,medium
discreet,(言行)谨慎的，慎重的，不显眼的,cet6,,low
discrepancy,差异，不符合,cet6,,low
discrete,个别的，分离的，不连续的,cet6,,low
discriminate,区别，辨别，有差别的对待  adj. 有区别的，有差别的，有识别力的,cet6,,low
dismay,(使)惊恐，使沮丧，使绝望,cet6,,medium
dispatch,派遣 n. 派遣，急件,cet6,,low
disperse,(使)分散，驱散，疏散,cet6,,low
displace,1. 移置，使脱离正常位置,cet6,,low
disposition,性格，性情,cet6,,low
disregard,&n. 不理会，不顾，忽视,cet6,,low
disrupt,扰乱，破坏,cet6,,medium
dissipate,1. 散失，驱散,cet6,,low
distill,1. 蒸馏,cet6,,medium
distort,1. 扭曲，使变形,cet6,,medium
distract,1. 转移(注意力)，使分心,cet6,,low
disturbance,1. 打扰，妨碍,cet6,,low
diversion,1. 转移，转向，偏离,cet6,,low
divert,1. 使转向，使(河流等)改道，转移…的注意力,cet6,,medium
divine,1. 神的，上帝的，神圣的,cet6,,medium
dizzy,1. 头晕目眩的，头昏眼花的，使人晕眩的,cet6,,medium
doctrine,1. 信条，教条，主义,cet6,,low
dodge,1. 躲开，闪开,cet6,,medium
dole,1  n. 救济，救济金(物)，一小份  || on the dole接受失业救济金,cet6,,high
dolphin,海豚,cet6,,medium
domain,1. 领域，范围，范畴,cet6,,medium
dome,圆屋顶，苍弯，半球形物,cet6,,high
dominant,1. 占优势的，支配的，显著的,cet6,,low
donate,捐赠，赠送,cet6,,medium
donation,捐赠，赠品，捐款,cet6,,low
doom,1. 命运，厄运，毁灭,cet6,,high
drainage,排水系统,cet6,,low
drastic,激烈的，猛烈的,cet6,,medium
drawback,缺点，不利条件，短处,cet6,,low
dreadful,1. 可怕的，令人敬畏的,cet6,,low
dual,双的，双重的,cet6,,high
dub,1. 起绰号,cet6,,high
dubious,怀疑的，可疑的，令人怀疑的,cet6,,medium
duplicate,1  adj. &n. 完全一样(的)，复制(的)，副本(的)  || in dupli-cate一式两份的(地),cet6,,low
dwarf,矮子，矮小的人(动物、植物) v. 使矮小(显得渺小)，使相形见续出,cet6,,medium
dwell,居住，生活于，栖息 || dwell on ①老想着，详述，长谈②凝视，持续,cet6,,medium
easter,复活节,cet6,,medium
eccentric,古怪的，异常的 n. 古怪的人,cet6,,low
eclipse,日蚀，月蚀 v.,cet6,,medium
ecology,生态(学),cet6,,medium
edible,可以吃的，适合吃的,cet6,,medium
ego,自我，自负,cet6,,high
eject,1. 驱逐，逐出,cet6,,medium
elapse,& v. (时间)过去，消逝,cet6,,medium
electrician,电器技师，电工，电气专家,cet6,,low
elegant,优雅的，精美的，雅致的,cet6,,medium
elevate,1. 抬起，升高，提高,cet6,,medium
elicit,诱出，探出(事实、反应等),cet6,,medium
eligible,有资格的，合适的，合格的,cet6,,low
elite,精华，精英，中坚,cet6,,medium
eloquent,1. 雄辩的，有说服力的，口才好的,cet6,,low
embark,1. (使)上船(飞机等),cet6,,medium
embed,把…嵌入，埋入，埋置,cet6,,medium
embody,体现，使具体化,cet6,,medium
empirical,以实验为根据的，非理论的,cet6,,low
enclosure,1. 围栏，围墙，圈占地,cet6,,low
endeavor,努力，尝试 v. 努力，尽力,cet6,,low
endow,1. 赋予，授予,cet6,,medium
endurance,忍耐，耐力，持久力,cet6,,low
energetic,有力的，精力旺盛的，精神饱满的,cet6,,low
engagement,1. 约会，约定,cet6,,low
enhance,增加，提高，增强,cet6,,medium
enlighten,1. 启发，开导，使摆脱偏见(迷信),cet6,,low
enrich,使富足，使丰富，充实,cet6,,medium
enroll,登记，使加入，注册,cet6,,medium
ensue,接着发生，随之而来,cet6,,medium
entail,使成为必要，需要,cet6,,medium
entertainment,1. 招待，款待,cet6,,low
entity,独立存在体，实体,cet6,,medium
entrepreneur,企业家，创业者,cet6,,low
envisage,1. 想象，设想,cet6,,low
epoch,时代，纪元，重要时期,cet6,,medium
equator,赤道  equatorial,cet6,,medium
erosion,侵蚀，腐蚀,cet6,,medium
erroneous,错误的,cet6,,low
erupt,1. (火山、喷泉等)喷发，喷出，迸发,cet6,,medium
escort,护卫队，护送者，陪伴 v. 护送，护卫，护航,cet6,,medium
essence,1. 本质，实质，要素,cet6,,medium
esthetic,审美的，感觉的,cet6,,low
eternal,永远(不变)的，永恒的,cet6,,medium
ethnic,种族的，部族的，少数民族的,cet6,,medium
evoke,引起，唤起，引发,cet6,,medium
exceptional,1. 异常的，独特的，例外的,cet6,,low
exclusive,1. 除外的，排外的,cet6,,low
execution,1. 实行，实施，执行,cet6,,low
exemplify,是…的榜样，举例说明,cet6,,low
exempt,被免除义务(责任)的，被赦免的  v. 免除，赦免,cet6,,medium
exile,流放，放逐，流亡 n.,cet6,,medium
exotic,珍奇的，奇异的，外国产的,cet6,,medium
expedition,1. 探险，远征,cet6,,low
expel,驱逐，开除，排出(气等),cet6,,medium
expend,花费，用光,cet6,,medium
expenditure,1. 经费，费用,cet6,,low
expertise,专门技能(知识),cet6,,low
expire,1. 期满，终止,cet6,,medium
explicit,详述的，清楚的，直言的,cet6,,low
exposition,1. 解释，讲解，说明,cet6,,low
exquisite,精美的，精致的，精湛的,cet6,,low
extinct,1. 灭绝的，绝种的,cet6,,medium
extinguish,1. 熄灭，扑灭,cet6,,low
extract,1  v.,cet6,,medium
extravagant,1. 浪费的，奢侈的,cet6,,low
fabricate,捏造，编造，虚构,cet6,,low
facet,1. (宝石等的)琢面,cet6,,medium
facilitate,使容易，使便利，促进,cet6,,low
fake,假货，赝品，骗人诡计 adj. 假的，冒充的 v. 伪造，假装，捏造,cet6,,high
fantastic,1. 极好的，美妙的,cet6,,low
fantasy,想象，幻想,cet6,,medium
fascinate,迷住，使神魂颠倒，强烈地吸引,cet6,,low
federation,联盟，联邦，同盟,cet6,,low
fellowship,1. 团体，协会,cet6,,low
feminine,女性的，适于女子的，阴性的,cet6,,low
ferry,渡船，渡口，摆渡 v. 渡运，运送，摆渡,cet6,,medium
finite,1. 限定的，有限的,cet6,,medium
fitting,适合的，恰当的，相称的 n.,cet6,,medium
fixture,1. 固定装置,cet6,,medium
flank,腰窝，侧翼 v. 位于…的侧面,cet6,,medium
flap,1. 拍打，拍动，摆动,cet6,,high
flask,(实验用的)烧瓶，长颈瓶，冷(热)水瓶，保温瓶,cet6,,medium
flatter,1. 奉承，恭维,cet6,,medium
flaw,缺点，缺陷，瑕疵 v. 使有缺陷，损害,cet6,,high
fling,投，抛，摔  n. 悠情放纵，尽情欢乐， 一时的(常为放纵的)行乐,cet6,,medium
flip,1. 把…抛向空中，捻，快速地翻转(猛然移动),cet6,,high
fluctuate,波动，变动，涨落,cet6,,low
flutter,&n.,cet6,,medium
foam,1. 泡沫，(马等的)涎沫(大汗)，白沫,cet6,,high
foil,1  v. 阻挠，使挫败,cet6,,high
foresee,预见，预矢口,cet6,,medium
forge,1  v.,cet6,,medium
format,样式，格式，板式 v. 编排格式，使(电脑硬、磁盘)格式化,cet6,,medium
formidable,1. 大而可怕的，令人畏惧的,cet6,,low
formulate,1. 使公式化,cet6,,low
fort,要塞，堡垒,cet6,,high
forum,讲坛，讨论会场，论坛,cet6,,medium
fossil,化石,cet6,,medium
foul,1  adj.,cet6,,high
fracture,骨折，折断，破裂 v. (使)破裂，(使)折断，破碎,cet6,,low
fragile,1. 易碎的，脆的，易坏的,cet6,,medium
fragrance,1. 芳香，香味,cet6,,low
frantic,1. (因恐惧、焦急、喜悦等)发狂(似)的，发疯的,cet6,,medium
fraud,1. 欺骗(行为)，诈骗(罪),cet6,,medium
fringe,1. 刘海，额前短发,cet6,,medium
fury,1. 愤怒，狂怒,cet6,,high
fuse,1  n. 保险丝，熔丝 v.,cet6,,high
fusion,融合，熔合，聚变,cet6,,medium
galaxy,1. 星系,cet6,,medium
gamble,赌博，打赌 n. 赌博，投机，冒险,cet6,,medium
garment,1. (一件)衣服(指长袍，外套),cet6,,medium
gear,1. 齿轮,cet6,,high
generalize,1. 一般化，概括，推广,cet6,,low
genetic,遗传(学)的,cet6,,medium
geology,地质学,cet6,,medium
gigantic,巨大的，似巨人的,cet6,,low
giggle,吃吃地笑，咯咯地笑，傻笑,cet6,,medium
given,考虑到 adj. 特定的，规定的,cet6,,medium
glamour,魅力，迷人的美，魔法 v. 迷惑,cet6,,medium
gland,腺,cet6,,medium
gleam,1. 微光，闪光，一线光明,cet6,,medium
gloom,1. 黑暗，幽暗,cet6,,medium
gorgeous,1. 异常漂亮的，壮丽的,cet6,,low
gossip,闲聊 n.,cet6,,medium
graphic,1. 生动的，详细的,cet6,,medium
graze,(动物)吃草，放牧,cet6,,medium
grease,动物脂，脂肪，润滑脂 v. 涂油脂于，用油脂润滑，使润滑,cet6,,medium
grief,1. 悲痛，悲伤,cet6,,medium
grim,1. 严肃的，严厉的，可怕的,cet6,,high
grin,&n. 露齿笑，咧着嘴笑,cet6,,high
groove,沟，槽,cet6,,medium
grope,1. (暗中) 摸索,cet6,,medium
guardian,1. 保护人，监护人,cet6,,low
hamper,阻碍，妨碍,cet6,,medium
handbook,手册，指南,cet6,,low
handicap,1. 不利因素，障碍,cet6,,low
hardy,能吃苦耐劳的，强壮的，耐寒的,cet6,,medium
haul,用力拖(拉) n.,cet6,,high
haunt,出没，常去，萦绕 n. (usu pl)常去之处,cet6,,medium
heave,1. 举起，拉，拖,cet6,,medium
heighten,1. 加高，提高,cet6,,low
hemisphere,1. (地球、天体的)半球，半球上所有的国家(居民),cet6,,low
henceforth,从今以后，今后,cet6,,low
herb,草本植物，药草，香草,cet6,,high
heritage,文化遗产，继承物,cet6,,low
hierarchy,等级制度,cet6,,low
hike,& v.,cet6,,high
hinder,阻止，阻碍,cet6,,medium
hinge,1. 铰链，枢纽,cet6,,medium
historian,历史学家，记事者,cet6,,low
hitherto,迄今，至此时,cet6,,low
hoist,&n. 提升，举起,cet6,,medium
homogeneous,同种类的，同性质的，相似的,cet6,,low
hop,(人)单脚跳，(鸟、蛙等)跳跃，跳上 n.,cet6,,high
hose,1. 软管，水龙带,cet6,,high
hospitality,好客，殷勤的款待,cet6,,low
hostage,人质，抵押品,cet6,,medium
hound,猎犬，猎狐狗 v. 烦扰，纠缠，追逼,cet6,,medium
hover,飞翔，盘旋，徘徊,cet6,,medium
howl,1. 吠，嚎叫，咆哮,cet6,,high
huddle,聚在一起，挤作一团 n. 杂乱的一群,cet6,,medium
hug,1. 拥抱，紧抱,cet6,,high
hum,发嗡嗡声，发哼哼声，哼(曲子) n. 嗡嗡声，哼哼声，嘈杂声,cet6,,high
humanity,hjuːˈmænətɪ /n.,cet6,,low
humidity,湿度，湿气,cet6,,low
hurl,1. 丢，投，猛掷,cet6,,high
hurricane,飓风，旋风,cet6,,low
hypothesis,假设，假定，假说,cet6,,low
hysterical,歇斯底里的，有癔病的,cet6,,low
identification,1. 认明，确认，识别,cet6,,low
ideology,意识形态，思想意识,cet6,,low
idiot,傻子，白痴，低能的人 idiotic,cet6,,medium
ignite,(使)燃烧，点燃,cet6,,medium
illuminate,1. 照明，照射,cet6,,low
illusion,错觉，幻觉，幻想 illusive,cet6,,low
imaginative,富于想像力的，想像的,cet6,,low
imitation,1. 模仿，仿效，仿造,cet6,,low
immerse,浸入，沉浸于,cet6,,medium
impair,损害，削弱,cet6,,medium
impart,1. 传授，灌输，给予,cet6,,medium
imperative,1. 急需的，绝对必要的,cet6,,low
imperial,王室的，帝国的，帝皇的,cet6,,low
impetus,推动(力)，刺激，促进,cet6,,medium
implicit,1. 含蓄的，不明确的，不直接表明的,cet6,,low
inaugurate,1. 为…举行就职典礼，使正式就任，为…举行开幕式(落成典礼),cet6,,low
incentive,刺激，鼓励，推动力,cet6,,low
incidence,发生率，影响范围,cet6,,low
incidentally,1. 顺便提一句,cet6,,low
inclusive,一切包括在内的，包含的,cet6,,low
incredible,1. 难以置信的，不可思议的，精彩的,cet6,,low
incur,遭受，蒙受，招致,cet6,,medium
indicative,标示的，指示的，陈述的,cet6,,low
indignation,愤怒，愤慨，义愤,cet6,,low
induce,1. 引诱，诱导，劝,cet6,,medium
indulge,1. 纵容，放任,cet6,,medium
inertia,1. 无活力，迟钝，懒惰,cet6,,medium
infectious,传染性的，有感染力的,cet6,,low
inflict,1. 予以(打击)，使遭受，强加于,cet6,,medium
ingenious,1. 心灵手巧的，精巧的,cet6,,low
ingredient,1. (混合物的)组成成分，(烹调的)原料，配料,cet6,,low
inherent,固有的，内在的，天生的,cet6,,low
inhibit,抑制，阻碍，约束,cet6,,medium
initiative,起始的，初步的，创始的 n.,cet6,,low
inject,1. 注射，注入,cet6,,medium
inland,内地的，内陆的 adv. 在内地，在内陆，向内地，向内陆  n. 内地，内陆,cet6,,medium
inlet,1. 湾，水湾,cet6,,medium
innumerable,无数的，数不清的,cet6,,low
insane,疯狂的，精神失常的，荒唐的,cet6,,medium
insight,洞察力，深入了解，洞悉,cet6,,medium
installment,1. 就职，装设,cet6,,low
instantaneous,瞬间发生的，立即的，即时的,cet6,,low
instruct,1. 教育，指导，讲授,cet6,,low
instrumental,1. 有助的，起作用的,cet6,,low
insulate,1. 隔离，使孤立,cet6,,low
intact,无损伤的，完整的，完好无缺的,cet6,,medium
integral,不可或缺的，构成整体所必需的，完整的,cet6,,low
integrity,1. 完整，完全，完善,cet6,,low
intellect,智力，思考能力,cet6,,low
intelligible,可理解的，易于明白的,cet6,,low
intensify,加强，增强，加剧,cet6,,low
intent,1. 意图，目的,cet6,,medium
intercourse,交往，交际，交流,cet6,,low
interim,暂时的，临时的，中期的，过渡时期的,cet6,,medium
intermittent,断续的，间歇的,cet6,,low
intersection,1. 横断，交叉，相交,cet6,,low
intervene,1. 进入，介入，在其间,cet6,,low
intimidate,恫吓，恐吓，威胁,cet6,,low
intricate,细节繁多的，错综复杂的,cet6,,low
intrigue,1. 耍阴谋诡计，密谋,cet6,,low
intrinsic,固有的，内在的，本质的,cet6,,low
intuition,h·直觉，直观,cet6,,low
invalid,1  adj. 无效的，作废的,cet6,,medium
invaluable,无价的，非常宝贵的，极贵重的,cet6,,low
invariably,不变化地，恒定地，始终如一地,cet6,,low
inventory,(商品的)目录，清单，盘存,cet6,,low
invert,倒置，颠倒,cet6,,medium
irony,1. 反语(法)，冷嘲，讥讽,cet6,,medium
irrespective,不考虑，不顾及  || irrespective of不顾，不论,cet6,,low
irrigation,1. 灌溉，水利,cet6,,low
irritate,1. 激怒，使烦躁,cet6,,low
isle,岛,cet6,,high
ivory,1. 象牙，牙质,cet6,,medium
jeopardize,危害，使受危困，使陷危地,cet6,,low
jerk,& v. 猛地摇晃，急拉，急抽,cet6,,high
jog,1. 慢跑，缓步跑,cet6,,high
junction,交汇处，回合点,cet6,,low
junk,1. 无用的或无价值的东西,cet6,,high
kidnap,诱拐(小孩等)，绑架,cet6,,medium
kidney,1. 肾脏,cet6,,medium
kit,1. 随身携带物(如衣服、工具等),cet6,,high
lash,1. 鞭打,cet6,,high
latent,潜伏的，隐藏的,cet6,,medium
latitude,纬度，纬线,cet6,,low
layman,门外汉,cet6,,medium
leaflet,1. 小册子,cet6,,medium
lease,租赁，租约 v. 出租，租得,cet6,,medium
legitimate,1. 合法的，法律认可的,cet6,,low
levy,征收(税等),cet6,,high
liability,责任，义务，负债,cet6,,low
likelihood,可能，可能性,cet6,,low
limp,1  v.,cet6,,high
linear,1. 线的，直线的，线状的,cet6,,medium
linger,逗留，徘徊,cet6,,medium
literacy,识字，会读会写，有学识,cet6,,low
literal,1. 逐字的,cet6,,medium
litter,1. 乱丢的废弃物,cet6,,medium
locality,位置，地点，现场,cet6,,low
lofty,1. (思想等)崇高的,cet6,,medium
longevity,长寿，长命,cet6,,low
loom,1  n. 织布机,cet6,,high
lounge,休息室 v.,cet6,,medium
lubricate,1. 使润滑，给…上油,cet6,,low
luminous,发光的，光亮的,cet6,,low
lunar,月的，月球的，阴历的,cet6,,medium
lure,引诱物，诱惑力 v. 引诱，诱惑,cet6,,high
machinery,1. (总称)机器，机械,cet6,,low
magistrate,地方法官，治安法庭法官,cet6,,low
magnify,1. 放大，扩大,cet6,,medium
